iteration,steps,time_consumed
240,24,0.3298368453979492
295,25,0.33280205726623535
225,25,0.22499799728393555
459,25,0.4640016555786133
429,28,0.4519989490509033
859,31,0.8529996871948242
964,31,0.8833818435668945
69,24,0.08600544929504395
230,24,0.22799444198608398
75,21,0.08299946784973145
99,24,0.10602831840515137
47,22,0.0649721622467041
320,26,0.30562782287597656
94,24,0.09297990798950195
73,19,0.06499910354614258
258,28,0.28299975395202637
474,25,0.45000147819519043
1319,31,1.4046931266784668
1203,32,1.7212772369384766
172,23,0.23629498481750488
50,21,0.08206486701965332
54,20,0.07399916648864746
164,26,0.23763275146484375
759,28,0.9723470211029053
88,18,0.12345027923583984
255,29,0.3846602439880371
1182,28,1.5614690780639648
55,19,0.0814504623413086
552,33,0.7827301025390625
